textID	 # words 	genre	year	title	author	source
747550	 64,288 	NF	1829	Memoir of Mrs. Ann H. Judson, Late Missionary to Burmah: Late Missionary to Burmah. Including a history of the American Baptist mission in the Burman 	James Davis Knowles	Boston: Lincoln and Edmands
747950	 66,603 	NF	1842	Life and writings of Ebenezer Porter Mason; interspersed with hints to parents and instructors on the training and education of a child of genius 	Denison Olmsted	New York: Dayton & Newman
747650	 60,955 	NF	1843	Lectures on constitutional law : for the use of the law class at the University of Virginia	Henry St. George Tucker	Richmond: Shepherd and Colin
748750	 68,501 	NF	1884	James Nasmyth: Engineer; an autobiography	Nasmyth, James, 1808-1890	
750650	 82,072 	NF	1896	History of the Impeachment of Andrew Johnson, President of the United States, by the House of Repres	Ross, Edmund G. (Edmund Gibson), 1826-1907	
774350	 39,745 	NF	1909	Elements of Transportation: A Discussion of Steam Railroad, Electric Railway, and Ocean and Inland Water Transportation	Emory R. Johnson, Ph.D.	Kinnikat Press, New York
773950	 18,970 	NF	1918	The Home and its Management	Marbel Hyde Kittredge	The Century Co., New York
773550	 36,223 	NF	1922	The Principles Underlying Radio Communication	Signal Corps, U.S. Army	Government Printing Press, Washington D.C.
774250	 38,728 	NF	1940	The Birth and Death of the Sun	George Gamow	New York: The Viking Press
773450	 20,267 	NF	1948	Anthropology: Race, Language, Culture, Psychology, Prehistory	A.L. Kroeber	Harcourt, Brace, and Company, New York
773650	 20,956 	NF	1962	Contemporary Physics	C.F. Von Weizsacker and J. Juilfs	George Braziller, New York
773850	 21,405 	NF	1968	Intensive Livestock Farming	W. P. Blount	William Heinemann Medical Books Limited, London
774150	 38,454 	NF	1982	The Concept of Reality	Eli Hirsch	Oxford University Press, New York
774050	 20,460 	NF	1991	Horse Feeding and Nutrition	Tony J. Cunha	Harcourt, Brace and Company, New York
773750	 20,912 	NF	1993	The Architecture of Deconstruction	Mark Wigley	The MIT Press, Cambridge, MA
746850	 5,317 	NF	1994	Adaptive optics in astronomy	Thompson, Laird A.	Physics Today:  Dec94, Vol. 47 Issue 12, p24, 8p, 1 chart, 2 diagrams, 1c, 4bw
775150	 1,969 	NF	1998	The not so big house :a blueprint for the way we really live	Susanka, Sarah. Obolensky, Kira.	Newtown, CT : Taunton Press ; [Emeryville, CA] : Distributed by Publishers Group West,
774950	 9,378 	NF	1999	Reporting live	Stahl, Lesley.	New York : Simon &amp; Schuster,
775050	 3,851 	NF	1999	City of light :the story of fiber optics	Hecht, Jeff.	New York : Oxford University Press,
746350	 4,425 	NF	2001	NEGOTIATED AND MEDIATED MEANINGS: ETHNICITY AND POLITICS IN ISRAELI NEWSPAPERS		Anthropological Quarterly:  Oct2001, Vol. 74 Issue 4, p179-189, 11p, 1 chart, 1 graph, 4c
776350	 2,469 	NF	2001	The no-spin zone :confrontations with the powerful and famous in America	O'Reilly, Bill.	New York : Broadway Books,Edition: 1st ed.
776750	 2,355 	NF	2003	Food, inc. :Mendel to Monsanto--the promises and perils of the biotech harvest	Pringle, Peter.	New York : Simon &amp; Schuster,
776650	 953 	NF	2004	American soldier	Franks, Tommy, 1945-	New York : Regan Books,Edition: 1st ed.
747050	 4,556 	NF	2006	The Perioperative Implications of Obstructive Sleep Apnea	Paje, Dama Theresa T.<SUP>1</SUP><BR>Kremer, Michael J.<SUP>2</SUP>	Orthopaedic Nursing:  Sep/Oct2006, Vol. 25 Issue 5, p291-297, 7p
776550	 2,272 	NF	2006	Godless :the church of liberalism	Coulter, Ann H.	New York : Crown Forum,Edition: 1st ed.
776450	 6,809 	NF	2007	Race :a history beyond black and white	Aronson, Marc.	New York : Ginee seo Books/Atheneum Books for Young Readers,Edition: 1st ed.
